nama_tempat,user,review,rating
Unknown,Agus “Uciel” Susanto,Ada drive thru jadi makin asik,4
Unknown,tegar,Pelayanan boleh cepat tapi senyum juga lebih baik,3
Unknown,Ici Choirudin,Sesuai harapan pelayanan baik.,4
Unknown,Ali Muchtar,"Bersih, Layanannya cpt Dan Enak buat nongkrong",5
Unknown,Khorniawan Wibisono,Sangat enak untuk nongkrong. Tampilan baru renovasi,5
Unknown,Rio Alfandy,Ayamnya agak kecil dan tempatnya cukup enak untuk kumpul,4
Unknown,Bian Family,Hallo kak...untuk paket ulang tahun?,5
Unknown,Giovany Alvano,"Modern sekali tempatnya, sudah serba digital",5
Unknown,Victoria kristika,Rasa masakannya paling enak daripada mcd lainnya di surabaya,5
Unknown,Anna Edita,McD yg lebih bersih dbanding McD yg lain yg ada di dlm pusat perbelanjaan.,4
Unknown,hawe turbo,Parkir oke. tempat cukup luas.,5
Unknown,Hosea Kristanto Tandra,"Servicenya cepat dan pegawainya tanggap.
👍👍👍👌👌👌 …",5
Unknown,Ahnu Miftahul Ulum,"Buka 24 jam, tempat luas, nyaman",5
Unknown,riski setia bhakti,Rasa ayamnya konsisten dan enak,5
Unknown,Arofat Media,cukup bagus untuk makan cepat dan nongkrong,5
Unknown,Sarbi chanel,Banyak customer gojek yg minta di belikan.,5
Unknown,Golden S,"Tempat favorite, lumayan bersih, playanan ramah dan cepat",5
Unknown,rachman Black panther,Pembelian yang min kemasan beda sama mcd puri,2
Unknown,Ath Thariq D,"Cleaning service murah senyum, pelayanan baik",4
Unknown,Mas Muhammad Syihabuddin,Bagus nya pelayanan,5
Unknown,Sakinah Aqiqah Surabaya (Wahyu bin Munadjat),"Parkir nya, kalo jam 15.00 ke atas, agak jauh...",3
Unknown,Ganda 69,semakin banyak pilihan menu untuk dinikmati,5
Unknown,Gilbert Josua,Pelayanan dan kualitas sama dengan mcd pada umumnya,5
Unknown,Corinne Dewi,"Uda bagus pelayanan nya, mohon ditingkatkan",5
Unknown,Briansyah Bhaskoro,Manteb. Abis nyobain double choco pie ny enakk,5
Unknown,indah tyo (Shinju Kitchen),Tempat favorit krucil's ku 😁 …,5
Unknown,Aket Lie,Protokol kesehatan terjaga dengan baik diwaktu covid 19 ini,5
Unknown,CV. Karya Hita,Sering beli disini bersama anak anak tersayang,5
Unknown,Sadat Haybat Kannaby,"Sebelah Plaza Marina, cukup lengkap dan luas.",5
Unknown,Annie Rumah Natasya,"Tempatnya nyaman, luas, dan pelayanannya memuaskan.",5
Unknown,tri didy,Pelayanan nya ramah,4
Unknown,Abd Malik (Malik coy),Sangat puas pelayanan super ramah,5
Unknown,Ab ronardi,Pelayanan drive thrue yg memuaskan,5
Unknown,twin grils,"meski mualeem , tetep buka...sip dah pokoknya",5
Unknown,Gusti Global,"Pelayanan ramah, tempat nyaman",5
Unknown,tities giri wanastri,Salah satu favorit .... nggausah ditanya lah 🥰 …,4
Unknown,Sugiono Yono sdp,Mantap betul lokasi nya....... Enak,5
Unknown,Ira dyah,Tempatnya nyaman dan pelayanannya memuaskan,5
Unknown,ini nindy,Kesukaan anak happy meal dg hadiahnya,5
Unknown,Nanang Suryana,Rasa & pelayanan enak & tempat bersih,3
Unknown,Liem Ferdyno Salim Ferdy,Tempat luas parkir luas bersih dan nyaman,5
Unknown,Zainul Arifin (Arif),"Bersih, parkir luas",5
Unknown,Prastyo Rangkuti,"Dekat dengan pusat penjualan dan service hp.Capek, cekidot kesini yak",5
Unknown,Setyo Nugroho Tiyok,Utk nyantai enak,5
Unknown,Erick WP,Buka 24 jam,4
Unknown,Andy Rachman,"makannya enak, murah dan worth it",5
Unknown,ichwan bagus airlangga,Sangat bagus dan luas tempatnya,5
Unknown,Henry Gunawan,Suka tempatnya luas ma ada dimall,4
Unknown,Jilbab Raissya,Tempat berrmain dan ajak anak makan,5
Unknown,Yulianto Eko Raharjo,"Tempatnya luas, nyaman, pelayanan cepat",4
Unknown,Sakti Mattoangin,"Bersih,nyaman akses menuju ksini mudah",4
Unknown,LUSIUS SHADI,"Tempat Strategis, nyaman dan pelayanan on time",5
Unknown,Lucky Andriani,"Rame , gak nyaman jadinya kl mkn di situ",3
Unknown,Fatchur Rosi ASSEGAF,Sudah bagus. Pelayananna ditingkatkan lagi.,4
Unknown,Percy harris,Tempat yang cocok buat nongkrong bareng temen,5
Unknown,Andre Braapp,Jangan lupa pakai masker dan ikuti protokol kesehatan,5
Unknown,David Supriyono,"Pelayananny ok, bersih, ramah,",5
Unknown,Lailatul Nuzul,Bisa makan2 dg bocil plus mainan,5
Unknown,Pilipus Sutejo,Makanan cepat saji ter enak...,5
Unknown,George Sandro,Mbak drive thru nya cantik 🥰 …,5
Unknown,Jessica Pisseca,Penyajian nya Cepet banget sekarang,5
Unknown,Abdul aziz Abdul Al,Makanannya basi..gara2 sistem protokol covid,2
Unknown,arief Yap Min Lu,Beda pelayan beda rasa...nah loh,2
Unknown,gigih alvinanda,karna di plasa marina ga ad mainan selain di mcd,5
Unknown,hela nuralifya,"Pelayanannya ramah banget, the best lah",5
Unknown,M. Hirza,"Pelayanan ramah, dekat jalan, harga terjangkau",5
Unknown,carolina puspita,langganan,5
Unknown,Benjoel art,Enak buat nyantai sama nyemil,5
Unknown,Pedang naga,T4 yg nyaman dan bersih buat bersantap,5
Unknown,Veronica Maureen,"Pelayanan lumayan cepat, namun agak panas tempatnya.",4
Unknown,Saifudin Efendy,"cocok bagi keluarga, tongkrongan, bekerja, belanja.
komplit dah",5
Unknown,alaik ubaidillah,Jangan lupa gunakan protokol kesehatan gaes...,5
Unknown,Imam bahagia,Mantap nich...habis renang mampir kesini,4
Unknown,Suherman cs,Pas. kesini... Semua Ra sa Mbayar...,5
Unknown,Dwi Rahayu Lestari,Tempatnya bersih pelayanan memuaskan,4
Unknown,Teguh Chrisyanto,Prokesnya di semua gerai sangat bagus,5
Unknown,Ira,Pelayanannya ramah sekali.,4
Unknown,Faisal Heru Setyawan,"buat driver grab dan gojek , kurang fasilitas nya",5
Unknown,Rahasdita Reo Hansdoko,Tempat yang nyaman buat nyantai dan nongkrong,5
Unknown,noor wahyudi,"Mc D favorit, rasanya paling enak dibandingkan mc D lain",5
Unknown,Rendra 28,Salah satu destnasi bersama kluarga untuk ngemil bersama...,4
Unknown,Hanaa Tiyas,👍👍👍 …,5
Unknown,m. muslich cholil,Tempat makan yg nyaman dan bersih,5
Unknown,Owen Owen,Ok lah pelayanan pegawai nya,5
Unknown,Imasz Abee,Sayang tidak ada tempat parkir kalau pagi2,4
Unknown,Oerip H,"Tempatnya luas, parkir cukup convenient",4
Unknown,mellyana santoso,"Ntah knp ayam gorengnya, crispy nya itu agak aneh",5
Unknown,rista vanani,Tempat nyaman. Cukup ramai.,5
Unknown,Dewi Hadiwinoto,Makanan enak harga terjangkau,5
Unknown,Aizza Firdaus,Cocok untuk tempat nongkrong sekaligus makan,5
Unknown,Nurmalita Sari,Bersih dan sudah menerapkan self service,5
Unknown,Efendy Nofitasari,Pelayanan ramah,5
Unknown,Bobby Murjani,Pelayanan mantab dan cepat ramah,5
Unknown,Joe Adi Yuanda,Tempat nyaman untuk kumpul bareng keluarga.,5
Unknown,Sunu Dias Widhi Kurniadi,"Nyaman, tempat lumayan luas.",5
Unknown,Denny Willyanto,Tingkatkan terus pelayanannya.. Good..,4
Unknown,imohan suratie,Tulisan di depan 24 jam tapi nyatanya tidak 24 jam m,3
Unknown,David Christian,Lumayan buat anak2,5
Unknown,sulton arifin,Tempat sangat enak,4
Unknown,Dwi Rahma Yanti,"Pas buat nongki dong,uwwwuuu💜💜💜 …",5
Unknown,Adi Lukito,keren.... lbh update aja..... buruan....,4
Unknown,Dody Cahyono,Nyaman dan cocok utk hang out,5
Unknown,Setyo Nugroho,Paling mudah dicari jadi selalu penuh kursinya,3
Unknown,Elvian Charina,"cepat, ramah
bersih luas
banyak nyamuk",3
Unknown,Lora m salman,Ramah ramah pelayanannya di mcd ini terimakasih srmuanya,5
Unknown,imawan budi laksana,Tempatnya asyik... pelayanannya juga.,4
Unknown,tirtahartanto tirta,Tdk di beri plastik padahal beli banyak,1
Unknown,Nuryadi Subagiyo,"Tempat nyaman..

Suasana amannn",5
Unknown,muhyiddin ubaidillah,Pelayanan sudah sangat cepat dan mudah,5
Unknown,Novilya Firdiana,"Tempat oke, menu kurang lengkap",3
Unknown,indrawan giri negoro,Tempat yg pas utk mencari makan.,5
Unknown,GH Multimedia,"Laper, di daerah Margorejo? Drive Thru McD aja lancar...",5
Unknown,ilham,Berada di lantai dasar. Ada area khusus untuk anak-anak.,4
Unknown,Robby Adi Surya,"Jelek utk. parkir sepeda motor, terlalu jauh",1
Unknown,Fathia Shafa,"Pelayanan yg ramah,tempat luas",5
Unknown,rully adeytha,Rame tp enak deket rmh,4
Unknown,Boby Setiawan,Ice cream sundae coklat nya enak...,5
Unknown,alnyriesaikhwana ikhwana,Sdh boleh makan d tempat lho,5
Unknown,pramana wisnu rio yoga,Kecewa dengam burgernya. Nggak sesuai dengan iklan,2
Unknown,Ari Fachri,lumayan nyaman lah,5
Unknown,Verdiyan Rizki,Tempatnya enak nyaman,5
Unknown,Aril Lanang,Sayangnya Gak ada Tempat SMOKING.,1
Unknown,Random Real,sangat bagus tempatnya bersih,5
Unknown,Moch Bariton,Pelayanannya ramah,5
Unknown,Nophix,layanan cepat dan nyaman buat nongkrong,5
Unknown,Ady Susanto,"Cepat saji, protokol kesehatan cukup ketat.",5
Unknown,Muzaki Arf,"Makanan nya enak""",5
Unknown,dwi aristian,"Tempat nyaman, pelayanan oke",5
Unknown,Yusuf Febrian,Parkir kurang leluasa bagi pengendara motor,3
Unknown,Zulian Akbar,Lumayan buat rehat stlah beli hp,3
Unknown,dwi aristian,,5
Unknown,Nisa Maksum,"Ayam nya enak, tempat nyaman dan bersih",5
Unknown,Wuri Prasetyo,Pelayanan sangat ramah dan membantu,5
Unknown,Cak Hananto,Sesuai standar McD pada umumnya. Bagus.,4
Unknown,reni widiyanti,"Pelayan ramah, sangat membantu.",5
Unknown,Rani Juwita Rachmawati,Luas..pelayanannya cepet. Okelah,5
Unknown,Ahmad WISAMKAISAN,Bersih. Pelayanan ramah,5
Unknown,Sudarto,Tempat melepas lelah setelah berburu gadget,4
Unknown,Yasinta Yunalia,Nyari little pony buat ponakan,5
Unknown,Mikha Kristian,Tempat makan luas. layanan cepat,5
Unknown,Ciprud 1313,"Tempat bersih,cm permainan kurang",4
Unknown,Yasinta Yunalia,,5
Unknown,Endang Lestari,Lihat logonya dari jauh langsung pengen masuk aja.,5
Unknown,Ariyanto,Menyenangkan pelayannya ramah,5
Unknown,fadli alamsyah,Restoran siap saji yg berada di dalam plaza marina,5
Unknown,putri alifia,Tempatnya nyaman dan lokasinya strategis,5
Unknown,Widi Yanto,Cukup nyaman dan cepat pelayanannya,3
Unknown,Diana Haedy,Tempat nya nyaman,5
Unknown,Joko Agus Suparianto,Nyaman enak santai menyenangkan,5
Unknown,Aaleyah Hapsari,"Coba tambah tenaga, agar pelayanan bisa cepat",2
Unknown,Erna Angel,enak cepat n dekat,5
Unknown,jundullohalf,"buka 24 jam, nyaman untuk hang out",5
Unknown,Mochammad Sulung Novianto,Nyaman nih tempat,5
Unknown,Soni Sigit,Tempat makan di saat jam kerja,5
Unknown,Rani Fitrian,Paling suka menu Topoky endullll bgt,5
Unknown,om Boyke,Murah danpelayannanya cepat Dan ramah,5
Unknown,Restricted,Coba tebak ngapain jam 4 pagi kesini?,5
Unknown,Ninoor Hasanah,Tempat enak lah buat nongki2,5
Unknown,Ria Siswantoro,Harap di beri Tempat cuci tangan buat anak,2
Unknown,Arifien M.,"Deliverynya bagus.
Cepat dan packagingnya mantab.",4
Unknown,Eka Chandra,Klo pesan dibawa pulang nungguin lama,1
Unknown,Samuel Agus,Salah satu lokasi McD yg menyenangkan :),4
Unknown,Tony Haryanto,Diningroom yg nyaman n luas,4
Unknown,Ninik Yuno Utami,Tempat nya strategis,4
Unknown,Alam Samudra,Ayam pedasnya pedeees sekali,4
Unknown,Channelnya Bu Tini,Nyaman buat nyantai dan isi perut,5
Unknown,Nadya Ferina,Klo malam ACnya dingin banget.,5
Unknown,Rahmi Aulia,Enak untuk santai sambil menunggu teman,5
Unknown,Faiz Rifqi,Tempat yang cocok untuk mengerjakan tugas kuliah dan tugas kantor,5
Unknown,Oktavia Artanti,cuma makan es krim doang 😁😁 …,5
Unknown,Armando erbana,Bagus sama seperti mcdonald's di tempat lain,4
Unknown,Jamilah N.A.,Pelayanan sangat memuaskan.,5
Unknown,serpan d'best,Restonya jos pantas untuk di kasih bintang lima,5
Unknown,Novindy Egaw Hantari,Tempat utk istirahat sehabis belanja/renang,4
Unknown,Ica Faricha,Biasa aja sama ky yg lain,1
Unknown,Iswahyudi Rahmat,Enak rasanya masih seperti dulu,5
Unknown,sarah azzahrania,Tempat favorite,5
Unknown,Firdaus Andy,Tempat yang santai untuk kongkow bareng temen,5
Unknown,Supardi,"Tempat nya nyaman dan adem ,",5
Unknown,Andreas Prasetiya,Ramai ee tp cpet via gojekny,5
Unknown,Bima Pambayun,Pelayanan cepat dan modern. Keren pokoknya.,5
Unknown,Adi Sucipto,Rasa donutnya pasti sama. Merk juga sama,4
Unknown,Medha Widhi,"Wifine kenceng, isa makan sambil unboxing.. Heehehe",5
Unknown,ARIYANTI EFENDI,Sip dekat dg swim marina .. Lapar lgs ke mcd,4
Unknown,Hadi Witono,Enak buat kerja,5
Unknown,Ridho Pudyastowo,Sayang pelayanan nya lambat,5
Unknown,Hartono Mentil,Pelayanannya sangat baik,5
Unknown,Fiantoset,Masih bingung cara ordernya... Hehe,5
Unknown,Lustianto,Tempatnya strategis dkt Plasa marina,5
Unknown,bagus tok,cocok ut anak2,5
Unknown,Roesdhy Ariyanto,Tempatnya nyaman.....,5
Unknown,Virgo Tri Septo Anggoro,Buat meet up atau santai sangat cocok,5
Unknown,payung paten,Pusat keramaian 24 jam di sekitaran margerejo,5
Unknown,Tri Tunggal,Tempat mampir pas lg lapar....,5
Unknown,sticker Surabaya,Bagus bersih dan luas tempatnya,5
Unknown,ratna sari,Bersih dan protokol kesehatannya benar2 dijaga,5
Unknown,Totok Harijanto,nyaman buat nunggu,4
Unknown,Wawan Hidayat,Tempat nyaman dan layanan memuaskan,5
Unknown,wina s,"Hash brown beda2, ada yg renyah ada yg agak renyah",3
Unknown,cak ucup,Luas dan cocok buat kumpul 2,5
Unknown,erna wati,Top dah.. sdh teruji,4
Unknown,IWANNAWIWANI,Cuman lewat,5
Unknown,putra siswoyo,Ayqm gule McD nya maknyusss,5
Unknown,verinda alviani,Seperti mcd mcd yg lain,5
Unknown,Evita Yamin,"Suasanyanya enak, staffnya ramah =)",5
Unknown,Chintya Nurvita,"Sesuai dengan standart Mcd lainnya, recommended",4
Unknown,ES. Budi Santoso,"Bersih, pelayanan cepat n bersahabat.",4
Unknown,frey channel,Tempat nongkrong saya hampir tiap hari,5
Unknown,anis widiyanis,Pas sekali saat capek nyari hp,4
Unknown,Carolina Wiyanto,Pegawainya tidak ada yang ramah dan tidak informatif,1
Unknown,totok suharto,Pelayanannya nggak banget..👎 …,1
Unknown,Humaira Muhammad,Semoga tambah banyak promo menarik,5
Unknown,Hari Santoso,"Enak untuk nongkrong,  melobi, santai, untuk keluarga juga oke",5
Unknown,Jimmy Effendy,Pelayanan lama dan tidak sesuai dengan order,1
Unknown,Aisyah Permata,Tempatnya enak,5
Unknown,budi catur,Tempatnya enak,5
Unknown,mochammad anggryawan,Tempatnya enak,5
Unknown,Iqbal Putranto,Pelayanan memuaskan,5
Unknown,SLAMET SOEPRIJADI,Enak saya sangat suka sekali,5
Unknown,Novi Kurniawati,Tempat yg nyaman,5
Unknown,nourika okvania,"Free wifi, tmpt nyaman",5
Unknown,ANDY PRAMUDYA,Tempat yg bersih dan nyaman,5
Unknown,Mas Riyadi04,Tempatnya nyaman.,5
Unknown,Wini Aurelia Effendy,"Menyenangkan,makanannya enak sekali",5
Unknown,Arthur Yohanes,"Toilet krg bersih, wastafel g lancar",3
Unknown,Deka Pramudita,Tempatnya nyaman,5
Unknown,Daniala Kenedy,Lumayan untuk buat yg lapar ketika belanja,3
Unknown,Masyrifah Jazm,obat lapar setelah lelah mencarir gawai,5
Unknown,Hemas Praschua Pane,Tempatnya enak,4
Unknown,novie wardani,Standarlah makanan cepat saji,4
Unknown,andi ndi,Tempatnya Bersih dan makanannya higienis,3
Unknown,Henny Listyana,Tempatnya nyaman..,4
Unknown,Nadhira Yuniarto,"Suka banget, ada mesin pesan",5
Unknown,Yoyong Rico,Enak menunya dan simple,5
Unknown,Setiyo Hadi,Pelayanannya cepat dan tepat. Sip deh pokoknya... 👍👍👍👍👍👍👍👍👍🙏🙏🙏🙏🙏😿🙏 …,5
Unknown,Pandu Jaya Xpress,Makanan nya enak banget,5
Unknown,Ade Wahyanto,Kalo ke plaza marina pasti mampir kesini ngadem hahah,5
Unknown,james one sembiring,Pilihan ketika lapar dan hari sudah larut malam.,5
Unknown,Fannie Maniest,Pelayanan nya cepet..nyaman,5
Unknown,Sevy 53vy,nyaman buat nongki2,5
Unknown,Fasya,Makanannya enak,4
Unknown,azka himura,tempat strategis pelayanan cepat,4
Unknown,Dyhwa El Fyan,"Mantap, seperti biasa nya lah",5
Unknown,Adhitya Bagas Subagiyo,Pelayan tidak ramah,1
Unknown,cahyo armada,Ramai banget apalagi pas hujan,5
Unknown,Hanif Ibrahim,Nyaman buat kongkow,5
Unknown,Mas Toro22,"Tempat nyaman, rasa oke !!!",5
Unknown,Esa Tyson,Kalo week end antriannya panjang,5
Unknown,Cherryl,"Dekat dari rumah,gak perlu lewatin macet",5
Unknown,ISHAK ISHAK,Seperti mcd lainnya. Tempat nyaman,4
Unknown,Dwitanti Nuzululliana,Unt anak2 ok,5
Unknown,Happy Taste Traveller Family,Tempatnya luas..playland standar,4
Unknown,ISHAK ISHAK,,4
Unknown,Lilyani Tjan,Tempatnya ok,4
Unknown,Gandung Adi Wibowo,lumayan,3
Unknown,Hadi Subakti,Benar 2 menyiapkan protokol kesehatan,5
Unknown,Sulfa Fariana (Its Fafa Here),Pelayanannya baik,5
Unknown,Faruk,pelayanannya bagus,5
Unknown,Faisal Riza,tempat nongkrong favorit dri dulu,5
Unknown,BEDRUDIN,tolong di buatin parkir buat ojol donk,5
Unknown,Natsir Razaq,resto fastfood yang ga pernah sepi !!,5
Unknown,Ari Susanto,Soal rasa nggak perlu diragukan lagi,5
Unknown,Heny Pranata,Buka 24 jam dan pelayanan enak,5
Unknown,Aniendya Christianna,Colokan listrik disini banyak yang rusak 😭😭😭😭 …,4
Unknown,Geng Lovely BFF,rame banget....kurang nyaman,3
Unknown,Tjatur Mardi Susatio,Lokasi pas.... Untuk janji ketemu customer,5
Unknown,colak colek,tempatnya asyik buat nongkrrong,5
Unknown,Ayu Maulidia,Pelayanannya baguss,5
Unknown,pintu ajaib,Fast food yg buka 24 jam,5
Unknown,Monica,Lengkap Ada tempat bermain anak,5
Unknown,Helloarief,Bagus dan berwifi,5
Unknown,zahraini amartia,Pelayanannya yang sangat memuaskan,5
Unknown,Djuni Kuswanto,Ada promo bikin antri panjang,4
Unknown,siti,"Eskrim nya enak
Diatas rata rata mcd lain",5
Unknown,Eno Nabila Pratitis Humaida,Pelayanan bagus dan tempat pun nyaman,4
Unknown,Yoyo Hins Itta,"Tempat transit dekat dengan stasiun wonokromo, nyaman.",4
Unknown,uchup uss,Pengennya beli hp malah beli makan...,4
Unknown,Giovanni Chandra,Gak ada bedanya sama mcd lain,4
Unknown,leni leni,Lokasi strategis buka 24 jam,5
Unknown,Achamad Muchayyin,Enak buat nongkrong,5
Unknown,hardian Prasetyo,Layanan nya baik,5
Unknown,Aryo Nugroho (ANU),makin ramai drive thru nya,4
Unknown,Fei,Mc donald berada di pusat perbelanjaan marina plaza !!!!,5
Unknown,herdiyanto,Cocok habis beli HP makan disini,5
Unknown,Tri Wahyudi,Cukup lmyn paket promonya....,4
Unknown,Tom,Tempatnya bersih dan hidangannya lezat,5
Unknown,Dennis Hermawan,Lumayan,5
Unknown,Shafiyah Simatupang,Bersih.. nyaman.. pelayanan good 👍 …,5
Unknown,juki arya,Cepat pelayanannya,5
Unknown,Bagoes Rachmad,Sekarang tidak bisa merokok di depan,5
Unknown,Rofe Saida,"Okelah, seperti biasa.",5
Unknown,Yulianto Pramudji,Mantap...disukai segala usia,5
Unknown,Liem Daniel,Cukup baik dari semua segi penilaian,4
Unknown,Yudhi Syaifudin,Karyawan kurang ramah dalam melayani,3
Unknown,rachmat rahadiansyah,Harga nya agak mahal .. tapi enak,5
Unknown,Dhimasdw,mantap. pelayanan cepet. pramusaji ramah,5
Unknown,bilqis 123,Karenaaaaaaaaaaaaaaaaaaa tempat nya Angus😊😅 …,5
Unknown,Catur Kurnia,Pelayannya cepat,5
Unknown,achmad arief,Sip buat makan dengan keluarga dan teman,5
Unknown,devy wulansari,Banyak promo diakhir bulan.. mantapp,5
Unknown,habibi mf,Bagus,3
Unknown,Briva bagus p,Tempatnya nyaman,5
Unknown,Rama Putra,Enak nyaman kurang di pelayanan,4
Unknown,Ari Susanti,Tempat makan hidangan cepat saji,5
Unknown,Grace Aprilia,Protokol disini ketat. Love it.,5
Unknown,Stephane Wongso,Buka 24 jam nih...,5
Unknown,Dian Irawan Dian,"Lokasi strategis, ramai sekali",4
Unknown,andri siagian,Tempat bagus buat anak2,5
Unknown,Okinawa TV,Ayamnya menggoda..,5
Unknown,Tory ZahfiFarhan,bagus saat makan siang,5
Unknown,ayun restu,tmpt favorit anak2 buat makan,5
Unknown,Hartono Prayoga,Nyaman tempatnya,5
Unknown,Oli Vie,Makanan dan layanan ramah,4
Unknown,Sigit Arifin,Pelayanan y bagus,5
Unknown,Moch Subaeri,Enak dan nyaman,5
Unknown,Ardy Frans,Seperti kebanyakan mcd pada umumnya.,4
Unknown,Mama Ryan,Kalau Rame ga tll nyaman.,5
Unknown,Anang Megantoro,Nyaman tempatnya,4
Unknown,Yoni Oktosan,Tempatnya nyaman,5
Unknown,Yusuf Andthesky,Bersih dan pesanannya sudah canggih,3
Unknown,ALI ABU BAKAR IHCWAN “Sultan Ali” BIN MAHFUDZ,Nyaman di tempat nya,4
Unknown,Thariq Rafindra,jika capek berjalan jalan di marina bisa makan di sini,4
Unknown,Rino Hermawan,Banyak promo nya.. gopay ovo,5
Unknown,Sayyidah Nabila,Good lah pokoknya,5
Unknown,Bang Cahya,Enak buat nongkrong bareng teman,5
Unknown,Witono Keysa,Pelayanannya cepat,5
Unknown,Tia Ny,Blm pernah masuk...cuma drivetrhu,5
Unknown,Handayani Purwandari,Lagi doyan ayam crispy yg pedas,4
Unknown,AW,Tempatnya nyaman dan bersih,4
Unknown,Sufyan Sufyan,Parkir nya jauh banget,1
Unknown,Budhi Cahyono,Uenak dan tempatnya nyama,5
Unknown,Eko Rudiyanto,Beli kentang goreng buat si kecil,5
Unknown,Kezia Endhy,Enak buat nongkrong kerja tugas,5
Unknown,Eni Herlina,Cair bisa tinggi. Proses cepat,4
Unknown,Befit Aprilia,tempatnya enak,5
Unknown,beacon gaming,Seperti biasa ramai,5
Unknown,Fabian Raffa Faraby,Tempatnya luas👍 …,5
Unknown,Alita Fidriati,Mc dimana mana ya enak la makanannya...hehehe,4
Unknown,Paulina Chan,Pelayannya ramah banget. 💞 …,5
Unknown,Harryanto Budhy,Ice creamnya sering tidak tersedia,3
Unknown,Gunawan Wan,Pelayanan bagus & memuaskan,5
Unknown,endang asmini,Cocok utk santai bersm kluarga,3
Unknown,Sukhamim Kamim,Pelayanan y sangat bagus,5
Unknown,Gunawan Wan,,5
Unknown,joko supono,Tempat singgah kalau kepagian..wkk,5
Unknown,Margaretha Candra,Thx u bgt,5
Unknown,Alfin Driyatin,Tempatnya nyaman,5
Unknown,Ferry Setyanto,Jujugan kl laper malam....,4
Unknown,Risna Amalia,Tempatnya nyaman,5
Unknown,JS Prasetya,Toiletnya perlu lebih diperhatikan,4
Unknown,fe networking,Ice creaam strawbery sunday,5
Unknown,Bang Wira,"Protokol Covid cukup bagus, cukup nyaman",4
Unknown,Andrew,kalo malem nyamuknya gila!,5
Unknown,Wandiana,B aja sih,4
Unknown,Kim Ah Yu,Pelayanan lambat sekali,4
Unknown,Irsyad Shidqi,Tempatnya nyaman,5
Unknown,W 1 ND,Tempat makan di Marina yg ok,5
Unknown,muhammad huda hidayatullah,Cleaning service memakai despektoran yang menyengat,3
Unknown,ismail aba,Mc d marina memang ok,5
Unknown,godam ardianto,enak sekali,5
Unknown,Bagus Permana,Restoran Fastfood Favorit.,5
Unknown,Fatoni Toni,Nyaman dan teratur prokesnya,5
Unknown,Afrida Anggraini,"Pelayanan okee
Bersih",5
Unknown,trilia desiani,Suka banget sama McD...,5
Unknown,Upi Ahmad,Siap mantap cepat saji...,5
Unknown,Mochamad Syahril,Pelayanan bagus,5
Unknown,Runik Astuti,Baik bersih nyaman,4
Unknown,Shenny 2016,Tempat nongkrong asik setelah beli hp,5
Unknown,dWin,Tempatnya nyaman,5
Unknown,MUHAMMAD BAGIR ALJUFRI,Tempat makan sering dikunjungi,5
Unknown,Faizal Amin,tempatnya nyaman,5
Unknown,Styawan Ariez,Tempat yg nyaman aman,5
Unknown,Mohammad Safaad,Pelayanannya cepat dan ramah,5
Unknown,TataJihan Bersaudara,Tempat luas n nyaman,5
Unknown,Muzay Yaroh,Sekitar makam Aer Mata Ebuh,5
Unknown,Yoga Healthy Sidoarjo,Rame2 di Mc D. Seruuu n mantaaab!,5
Unknown,Roro Cici Roshita,Padat banget pas waktu weekend,3
Unknown,Edward W. Tanoko,Enak buat point meeting,5
Unknown,ismoyo sunu,Order terlayani dengan cepat dan akurat,5
Unknown,Wah Yudi,Layanan mantap.ga pake lemot,5
Unknown,Wahyudi,Tempat favorit anak,4
Unknown,Denny Purba,Enak buat nongkrong,5
Unknown,Zaky,"Bagus, tempatnya terlalu ramai",5
Unknown,Minghadi Suryajaya,Ada tempat mainnya,5
Unknown,croot kon,kurang ramah judes,1
Unknown,Debora Doodoh,Pelayanan ramah,5
Unknown,bayu ajie,Enak buat nongkrong,5
Unknown,Wulan Aprilia Lana,Pelayanan ramah dan fast respon,5
Unknown,masrur faisal muaji,Aksesnya mudah dan cepat layanannya,5
Unknown,Ishuddy Huddy,Pelayanannya baik dan bersih,5
Unknown,Suryanto Bindip,Cepat dan ramah pelayanan nya,5
Unknown,M Fajar Romadhon,Tempatnya bersih,5
Unknown,Hanif Febrian,Nyaman lah spt biasa,5
Unknown,Thomas Kristanto,Pelayanan ramah dan professional,5
Unknown,Alfisyahrian,Pas kesini sedang ada perbaikan,4
Unknown,Yanto Segara,Resto cepat saji yg berada di Plaza Marina,3
Unknown,Juliati Pertiwi,Baik cepat ramah dalam penyambutan,4
Unknown,Febry Medianto,Pelayanan kurang memuaskan,1
Unknown,BELAJAR NGUASAWIR,Bagus n mantap pealayanannya,5
Unknown,Damar DKV,Sekali coba langsung suka nongkrong di sini.,5
Unknown,Achmad Bilal Hamdani,OK seperti McDonald's lain nya.,4
Unknown,Hendika Bintang,Mantapp habis renang langsung makan,5
Unknown,Imam Kuswanto,WiFi nya kuat,4
Unknown,Endang Setyowati,Tempat istirahat makan non stop.,5
Unknown,Nurachman Ibrahim,Tempatnya di lantai dasar pojok plaza,4
Unknown,Sienny Tjoa,Tempatnya luas,5
Unknown,ali setiawan,Lumayan enak buat nongkrong,4
Unknown,Amor khaqqi,"Mcdonals yang berada di Plasa marina, tempatya gede . Asyik",5
Unknown,Muhamad Syafii,Bener bener... Cuuuepet sajii,5
Unknown,Mochammad Rizky Abdiansyah Ramadhan,Sangat memuaskan,5
